City,Hotel Name,Address,Price Text,Price Numeric,Rating & Reviews,Review Count,Hotel URL
Kolkata,FabHotel Royal Park Inn - Nr Eden Garden Stadium,Kolkata,"₹ 8,304",8304,Scored 7.6 7.6 Good 44 reviews,767644.0,https://www.booking.comhttps://www.booking.com/hotel/in/fabhotel-royal-park-inn.en-gb.html
Kolkata,FabHotel Amar Raj Inn - Nr Newtown Bus Stand',"New Town, Kolkata","₹ 12,905",12905,Scored 7.5 7.5 Good 39 reviews,757539.0,https://www.booking.comhttps://www.booking.com/hotel/in/fabhotel-amar-raj-inn.en-gb.html
Kolkata,JW Marriott Hotel Kolkata,Kolkata,"₹ 52,000",52000,Scored 8.9 8.9 Fabulous 607 reviews,8989607.0,https://www.booking.comhttps://www.booking.com/hotel/in/jw-marriott-kolkata.en-gb.html
Kolkata,The Park Kolkata,"Park Street, Kolkata (Park Street)","₹ 34,170",34170,"Scored 7.0 7.0 Good 1,015 reviews",70701015.0,https://www.booking.comhttps://www.booking.com/hotel/in/the-park-kolkata.en-gb.html
Kolkata,AltAir Boutique Hotel,"Salt Lake, Kolkata (Salt Lake)","₹ 26,460",26460,Scored 8.2 8.2 Very good 186 reviews,8282186.0,https://www.booking.comhttps://www.booking.com/hotel/in/altair.en-gb.html
Kolkata,Fairfield by Marriott Kolkata,"New Town, Kolkata","₹ 23,396",23396,"Scored 8.2 8.2 Very good 2,015 reviews",82822015.0,https://www.booking.comhttps://www.booking.com/hotel/in/fairfield-by-marriott-kolkata.en-gb.html
Kolkata,"ITC Royal Bengal, a Luxury Collection Hotel, Kolkata",Kolkata,"₹ 60,000",60000,"Scored 8.7 8.7 Fabulous 1,570 reviews",87871570.0,https://www.booking.comhttps://www.booking.com/hotel/in/itc-royal-bengal-a-luxury-collection-kolkata.en-gb.html
Kolkata,The Westin Kolkata Rajarhat,"New Town, Kolkata","₹ 33,596",33596,Scored 8.4 8.4 Very good 982 reviews,8484982.0,https://www.booking.comhttps://www.booking.com/hotel/in/the-westin-kolkata-rajarhat.en-gb.html
Kolkata,Peerless Hotel Kolkata,Kolkata,"₹ 30,740",30740,Scored 7.4 7.4 Good 757 reviews,7474757.0,https://www.booking.comhttps://www.booking.com/hotel/in/the-peerless-inn.en-gb.html
Kolkata,Swarn Hotel,Kolkata,"₹ 13,525",13525,Scored 8.6 8.6 Fabulous 161 reviews,8686161.0,https://www.booking.comhttps://www.booking.com/hotel/in/swarn-kolkata.en-gb.html
Kolkata,"ITC Sonar, a Luxury Collection Hotel, Kolkata",Kolkata,"₹ 55,000",55000,Scored 8.8 8.8 Fabulous 594 reviews,8888594.0,https://www.booking.comhttps://www.booking.com/hotel/in/itc-sonar-kolkata.en-gb.html
Kolkata,ibis Kolkata Rajarhat - An Accor Brand,"New Town, Kolkata","₹ 16,650",16650,"Scored 7.3 7.3 Good 1,346 reviews",73731346.0,https://www.booking.comhttps://www.booking.com/hotel/in/ibis-kolkata-rajarhat.en-gb.html
Kolkata,Novotel Kolkata Hotel and Residences,"New Town, Kolkata","₹ 33,240",33240,"Scored 8.4 8.4 Very good 1,352 reviews",84841352.0,https://www.booking.comhttps://www.booking.com/hotel/in/novotel-kolkata.en-gb.html
Kolkata,Hyatt Centric Ballygunge Kolkata,"Ballygunge, Kolkata (Ballygunge)","₹ 42,552",42552,Scored 8.9 8.9 Fabulous 434 reviews,8989434.0,https://www.booking.comhttps://www.booking.com/hotel/in/hyatt-centric-ballygunge-kolkata.en-gb.html
Kolkata,Hyatt Regency Kolkata,"Salt Lake, Kolkata (Salt Lake)","₹ 39,780",39780,"Scored 8.3 8.3 Very good 1,402 reviews",83831402.0,https://www.booking.comhttps://www.booking.com/hotel/in/hyatt-regency.en-gb.html
Kolkata,LYNQ AERO,"Salt Lake, Kolkata (Salt Lake)","₹ 15,832",15832,Scored 7.5 7.5 Good 234 reviews,7575234.0,https://www.booking.comhttps://www.booking.com/hotel/in/lynq-aero.en-gb.html
Kolkata,The Sonnet Kolkata,"Salt Lake, Kolkata (Salt Lake)","₹ 28,625",28625,Scored 7.6 7.6 Good 302 reviews,7676302.0,https://www.booking.comhttps://www.booking.com/hotel/in/the-sonnet.en-gb.html
Kolkata,Taj Bengal,Kolkata,"₹ 71,100",71100,Scored 8.6 8.6 Fabulous 593 reviews,8686593.0,https://www.booking.comhttps://www.booking.com/hotel/in/taj-bengal.en-gb.html
Kolkata,Holiday Inn Express Kolkata New Town by IHG,"New Town, Kolkata","₹ 24,631",24631,Scored 7.8 7.8 Good 113 reviews,7878113.0,https://www.booking.comhttps://www.booking.com/hotel/in/holiday-inn-express-kolkata-new-town-an-ihg.en-gb.html
Kolkata,Holiday Inn Kolkata Airport by IHG,"New Town, Kolkata","₹ 22,846",22846,Scored 7.7 7.7 Good 804 reviews,7777804.0,https://www.booking.comhttps://www.booking.com/hotel/in/holiday-inn-kolkata-airport.en-gb.html
Kolkata,Radharani Apartment,Kolkata,"₹ 14,017",14017,Scored 8.8 8.8 Fabulous 91 reviews,888891.0,https://www.booking.comhttps://www.booking.com/hotel/in/radharani-apartment.en-gb.html
Kolkata,"Taj City Centre New Town, Kolkata","New Town, Kolkata","₹ 41,760",41760,"Scored 9.0 9.0 Superb 1,506 reviews",90901506.0,https://www.booking.comhttps://www.booking.com/hotel/in/taj-city-centre-new-town-kolkata.en-gb.html
Kolkata,"Service Apartments, Park Street, Calcutta",Kolkata,"₹ 13,800",13800,Scored 8.9 8.9 Fabulous 232 reviews,8989232.0,https://www.booking.comhttps://www.booking.com/hotel/in/service-apartment-park-street-calcutta.en-gb.html
Kolkata,"Hotel Hindusthan International, Kolkata","Park Street, Kolkata (Park Street)","₹ 50,963",50963,Scored 6.2 6.2 Review score 421 reviews,6262421.0,https://www.booking.comhttps://www.booking.com/hotel/in/the-hindusthan-international.en-gb.html
Kolkata,Barsana Boutique Hotel - Pure vegetarian,Kolkata,"₹ 20,843",20843,Scored 8.4 8.4 Very good 117 reviews,8484117.0,https://www.booking.comhttps://www.booking.com/hotel/in/barsana-boutique-kolkata.en-gb.html
Kolkata,Olive Service Apartments New Town,"New Town, Kolkata","₹ 34,139",34139,Scored 8.4 8.4 Very good 88 reviews,848488.0,https://www.booking.comhttps://www.booking.com/hotel/in/olive-service-apartments-newtown.en-gb.html
Kolkata,Sarovar Portico Kolkata,"New Town, Kolkata","₹ 26,640",26640,Scored 7.3 7.3 Good 88 reviews,737388.0,https://www.booking.comhttps://www.booking.com/hotel/in/kolkata-rajarhat.en-gb.html
Kolkata,"Fortune Park Panchwati, Kolkata - Member ITC Hotels' Group",Kolkata,"₹ 30,598",30598,Scored 7.6 7.6 Good 132 reviews,7676132.0,https://www.booking.comhttps://www.booking.com/hotel/in/fortune-park-panchwati.en-gb.html
Kolkata,"Pride Plaza Hotel, Kolkata","New Town, Kolkata","₹ 26,723",26723,Scored 7.4 7.4 Good 659 reviews,7474659.0,https://www.booking.comhttps://www.booking.com/hotel/in/the-pride-kolkata.en-gb.html
Kolkata,Raajkutir - IHCL SeleQtions,Kolkata,"₹ 47,250",47250,Scored 9.0 9.0 Superb 637 reviews,9090637.0,https://www.booking.comhttps://www.booking.com/hotel/in/raajkutir-a-boutique.en-gb.html
Kolkata,BEYZAA HOTEL AND SUITES,"Salt Lake, Kolkata (Salt Lake)","₹ 29,996",29996,Scored 8.3 8.3 Very good 128 reviews,8383128.0,https://www.booking.comhttps://www.booking.com/hotel/in/beyzaa-and-suites.en-gb.html
Kolkata,The Astor,"Park Street, Kolkata (Park Street)","₹ 50,641",50641,Scored 7.9 7.9 Good 290 reviews,7979290.0,https://www.booking.comhttps://www.booking.com/hotel/in/the-astor.en-gb.html
Kolkata,Holiday Inn Express Kolkata Airport by IHG,Kolkata,"₹ 26,359",26359,"Scored 7.9 7.9 Good 1,462 reviews",79791462.0,https://www.booking.comhttps://www.booking.com/hotel/in/holiday-inn-express-kolkata-airport.en-gb.html
Kolkata,"Zone By The Park Kolkata, Newtown","New Town, Kolkata","₹ 19,890",19890,Scored 6.6 6.6 Review score 151 reviews,6666151.0,https://www.booking.comhttps://www.booking.com/hotel/in/zone-by-the-park-kolkata.en-gb.html
Kolkata,The Elite Apartment Hotel,Kolkata,"₹ 18,700",18700,Scored 9.0 9.0 Superb 27 reviews,909027.0,https://www.booking.comhttps://www.booking.com/hotel/in/the-elite.en-gb.html
Kolkata,Hotel Avisha,Kolkata,"₹ 8,500",8500,Scored 8.8 8.8 Fabulous 6 reviews,88886.0,https://www.booking.comhttps://www.booking.com/hotel/in/the-avisha.en-gb.html
Kolkata,Hotel O Maruti Lodging,Kolkata,"₹ 5,111",5111,Scored 8.5 8.5 Very good 49 reviews,858549.0,https://www.booking.comhttps://www.booking.com/hotel/in/oyo-rooms-airport-kolkata.en-gb.html
Kolkata,"Lemon Tree Premier, New Town, Kolkata","New Town, Kolkata","₹ 25,449",25449,Scored 7.4 7.4 Good 141 reviews,7474141.0,https://www.booking.comhttps://www.booking.com/hotel/in/lemon-tree-premier-new-town-kolkata.en-gb.html
Kolkata,Neelam Homestay - Lemon Room,Kolkata,"₹ 17,000",17000,Scored 10 10 Exceptional 1 review,10101.0,https://www.booking.comhttps://www.booking.com/hotel/in/neelam-homestay-b-amp-b-lemon-room.en-gb.html
Kolkata,YMCA SEACOM INN,Kolkata,"₹ 10,440",10440,Scored 7.9 7.9 Good 796 reviews,7979796.0,https://www.booking.comhttps://www.booking.com/hotel/in/ymca-seacom-inn.en-gb.html
Kolkata,FabHotel Leela Inn - Nr Park Circus 7 Point,"Park Street, Kolkata (Park Street)","₹ 11,327",11327,Scored 7.8 7.8 Good 127 reviews,7878127.0,https://www.booking.comhttps://www.booking.com/hotel/in/fabhotel-leela-inn.en-gb.html
Kolkata,Neelam Homestay - Pebble Room,Kolkata,"₹ 13,600",13600,,,https://www.booking.comhttps://www.booking.com/hotel/in/neelam-homestay-b-amp-b-pebble-room.en-gb.html
Kolkata,The Opus Kolkata - A Boutique Hotel,Kolkata,"₹ 21,998",21998,Scored 7.3 7.3 Good 84 reviews,737384.0,https://www.booking.comhttps://www.booking.com/hotel/in/the-opus.en-gb.html
Kolkata,Monotel,"Salt Lake, Kolkata (Salt Lake)","₹ 16,937",16937,Scored 6.4 6.4 Review score 91 reviews,646491.0,https://www.booking.comhttps://www.booking.com/hotel/in/monotel.en-gb.html
Kolkata,FabHotel Nest,Kolkata,"₹ 6,178",6178,Scored 7.5 7.5 Good 486 reviews,7575486.0,https://www.booking.comhttps://www.booking.com/hotel/in/oyo-35567-nest.en-gb.html
Kolkata,Golden Parkk Hotel,"Park Street, Kolkata (Park Street)","₹ 19,460",19460,Scored 6.4 6.4 Review score 181 reviews,6464181.0,https://www.booking.comhttps://www.booking.com/hotel/in/the-golden-park-kolkata.en-gb.html
Kolkata,The Samilton,Kolkata,"₹ 22,698",22698,Scored 7.6 7.6 Good 115 reviews,7676115.0,https://www.booking.comhttps://www.booking.com/hotel/in/the-samilton.en-gb.html
Kolkata,BM Shaw Guest House,Kolkata,"₹ 3,077",3077,Scored 7.7 7.7 Good 20 reviews,777720.0,https://www.booking.comhttps://www.booking.com/hotel/in/bm-shaw-guest-house.en-gb.html
Kolkata,Om Sai Villa Guesthouse,Kolkata,"₹ 8,000",8000,Scored 9.0 9.0 Superb 44 reviews,909044.0,https://www.booking.comhttps://www.booking.com/hotel/in/om-sai-villa-guest-house.en-gb.html
Kolkata,Poiisse,Kolkata,"₹ 13,560",13560,Scored 7.3 7.3 Good 130 reviews,7373130.0,https://www.booking.comhttps://www.booking.com/hotel/in/poiisse.en-gb.html
Kolkata,Hotel SOOT,Kolkata,"₹ 30,453",30453,Scored 8.1 8.1 Very good 89 reviews,818189.0,https://www.booking.comhttps://www.booking.com/hotel/in/soot.en-gb.html
Kolkata,The Lindsay,Kolkata,"₹ 20,237",20237,Scored 6.8 6.8 Review score 249 reviews,6868249.0,https://www.booking.comhttps://www.booking.com/hotel/in/lindsay.en-gb.html
Kolkata,Hotel Senses,"Salt Lake, Kolkata (Salt Lake)","₹ 21,973",21973,Scored 5.0 5.0 Review score 19 reviews,505019.0,https://www.booking.comhttps://www.booking.com/hotel/in/senses.en-gb.html
Kolkata,S G International,Kolkata,"₹ 10,710",10710,Scored 8.9 8.9 Fabulous 23 reviews,898923.0,https://www.booking.comhttps://www.booking.com/hotel/in/s-g-international-kolkata.en-gb.html
Kolkata,Hotel Park Central,"Park Street, Kolkata (Park Street)","₹ 5,400",5400,Scored 6.2 6.2 Review score 710 reviews,6262710.0,https://www.booking.comhttps://www.booking.com/hotel/in/treebo-trip-park-central.en-gb.html
Kolkata,BluO Lake View NewTown - Boutique Hotel,"New Town, Kolkata","₹ 10,554",10554,Scored 8.6 8.6 Fabulous 84 reviews,868684.0,https://www.booking.comhttps://www.booking.com/hotel/in/bluo-newtown-kolkata.en-gb.html
Kolkata,LBD RESORTS & HOTELS KOLKATA,Kolkata,"₹ 28,350",28350,Scored 7.5 7.5 Good 955 reviews,7575955.0,https://www.booking.comhttps://www.booking.com/hotel/in/lbd-resorts-amp-hotels-kolkata.en-gb.html
Kolkata,Beautiful Heritage Home walking to Park Street,Kolkata,"₹ 23,409",23409,Scored 9.2 9.2 Superb 5 reviews,92925.0,https://www.booking.comhttps://www.booking.com/hotel/in/heritage-home-in-central-kolkata.en-gb.html
Kolkata,FabHotel Aayash - Nr City Center Metro Station,"Salt Lake, Kolkata (Salt Lake)","₹ 8,496",8496,Scored 7.1 7.1 Good 577 reviews,7171577.0,https://www.booking.comhttps://www.booking.com/hotel/in/oyo-rooms-salt-lake.en-gb.html
Kolkata,FabHotel Kzar Select - Nr US Consulate,Kolkata,"₹ 10,347",10347,Scored 6.9 6.9 Review score 146 reviews,6969146.0,https://www.booking.comhttps://www.booking.com/hotel/in/capital-o-83232-kzar-select.en-gb.html
Kolkata,Super Townhouse Oak DLF Newtown Bus Terminal,"New Town, Kolkata","₹ 10,748",10748,Scored 9.6 9.6 Exceptional 16 reviews,969616.0,https://www.booking.comhttps://www.booking.com/hotel/in/the37-boutique-luxury-rooms.en-gb.html
Kolkata,YWCA GALLWAY GUEST HOUSE,"Park Street, Kolkata (Park Street)","₹ 10,000",10000,Scored 8.0 8.0 Very good 292 reviews,8080292.0,https://www.booking.comhttps://www.booking.com/hotel/in/ywca-gallway-guest-house.en-gb.html
Kolkata,Sidra Guest House,Kolkata,"₹ 4,800",4800,Scored 6.7 6.7 Review score 63 reviews,676763.0,https://www.booking.comhttps://www.booking.com/hotel/in/sidra-guest-house-kolkata.en-gb.html
Kolkata,Private Room 2 with elegant living with balcony,Kolkata,"₹ 4,420",4420,,,https://www.booking.comhttps://www.booking.com/hotel/in/private-room-2-with-elegant-living-with-balcony.en-gb.html
Kolkata,Hotel Golden Palace,Kolkata,"₹ 15,480",15480,Scored 7.6 7.6 Good 67 reviews,767667.0,https://www.booking.comhttps://www.booking.com/hotel/in/golden-palace-kolkata.en-gb.html
Kolkata,"Hotel Shabnam near Park Street,Esplanade,New Market",Kolkata,"₹ 2,525",2525,Scored 5.4 5.4 Review score 87 reviews,545487.0,https://www.booking.comhttps://www.booking.com/hotel/in/shabnam-kolkata.en-gb.html
Kolkata,"Treebo Mira Inn, Camac Street","Park Street, Kolkata (Park Street)","₹ 10,269",10269,Scored 7.0 7.0 Good 296 reviews,7070296.0,https://www.booking.comhttps://www.booking.com/hotel/in/mira-guest-house.en-gb.html
Kolkata,DORA HOUSE,Kolkata,"₹ 9,240",9240,Scored 8.0 8.0 Very good 184 reviews,8080184.0,https://www.booking.comhttps://www.booking.com/hotel/in/dora-house.en-gb.html
Kolkata,Hotel Ashirbad Guest House,Kolkata,"₹ 4,700",4700,,,https://www.booking.comhttps://www.booking.com/hotel/in/ashirbad-guest-house-kolkata3.en-gb.html
Kolkata,"Cozy apartment in jodhpur park, kolkata",Kolkata,"₹ 17,784",17784,Scored 9.6 9.6 Exceptional 7 reviews,96967.0,https://www.booking.comhttps://www.booking.com/hotel/in/cozy-apartment-in-jodhpur-park-kolkata-kolkata.en-gb.html
Kolkata,Aster Guest House,"Park Street, Kolkata (Park Street)","₹ 13,600",13600,Scored 6.7 6.7 Review score 129 reviews,6767129.0,https://www.booking.comhttps://www.booking.com/hotel/in/aster-guest-house.en-gb.html
Kolkata,Park Eastern Hotel,"Park Street, Kolkata (Park Street)","₹ 34,200",34200,Scored 6.3 6.3 Review score 30 reviews,636330.0,https://www.booking.comhttps://www.booking.com/hotel/in/park-eastern-kolkata.en-gb.html
Kolkata,"Treebo Radhe Palace, Lake Town",Kolkata,"₹ 10,663",10663,Scored 6.5 6.5 Review score 145 reviews,6565145.0,https://www.booking.comhttps://www.booking.com/hotel/in/oyo-11453-radhe-palace-kolkata12345678910.en-gb.html
Kolkata,ELGIN SUITES,Kolkata,"₹ 10,796",10796,Scored 6.0 6.0 Review score 59 reviews,606059.0,https://www.booking.comhttps://www.booking.com/hotel/in/elgin-suites-kolkata.en-gb.html
Kolkata,Hotel Rose Inn,"Ballygunge, Kolkata (Ballygunge)","₹ 6,048",6048,Scored 5.9 5.9 Review score 65 reviews,595965.0,https://www.booking.comhttps://www.booking.com/hotel/in/hotek-rose-inn.en-gb.html
Kolkata,FabHotel Royal Park Inn - Nr Eden Garden Stadium,Kolkata,"₹ 8,304",8304,Scored 7.6 7.6 Good 44 reviews,767644.0,https://www.booking.comhttps://www.booking.com/hotel/in/fabhotel-royal-park-inn.en-gb.html
Kolkata,FabHotel Amar Raj Inn - Nr Newtown Bus Stand',"New Town, Kolkata","₹ 12,905",12905,Scored 7.5 7.5 Good 39 reviews,757539.0,https://www.booking.comhttps://www.booking.com/hotel/in/fabhotel-amar-raj-inn.en-gb.html
Kolkata,JW Marriott Hotel Kolkata,Kolkata,"₹ 52,000",52000,Scored 8.9 8.9 Fabulous 607 reviews,8989607.0,https://www.booking.comhttps://www.booking.com/hotel/in/jw-marriott-kolkata.en-gb.html
Kolkata,The Park Kolkata,"Park Street, Kolkata (Park Street)","₹ 34,170",34170,"Scored 7.0 7.0 Good 1,015 reviews",70701015.0,https://www.booking.comhttps://www.booking.com/hotel/in/the-park-kolkata.en-gb.html
Kolkata,AltAir Boutique Hotel,"Salt Lake, Kolkata (Salt Lake)","₹ 26,460",26460,Scored 8.2 8.2 Very good 186 reviews,8282186.0,https://www.booking.comhttps://www.booking.com/hotel/in/altair.en-gb.html
Kolkata,Fairfield by Marriott Kolkata,"New Town, Kolkata","₹ 23,396",23396,"Scored 8.2 8.2 Very good 2,015 reviews",82822015.0,https://www.booking.comhttps://www.booking.com/hotel/in/fairfield-by-marriott-kolkata.en-gb.html
Kolkata,"ITC Royal Bengal, a Luxury Collection Hotel, Kolkata",Kolkata,"₹ 60,000",60000,"Scored 8.7 8.7 Fabulous 1,570 reviews",87871570.0,https://www.booking.comhttps://www.booking.com/hotel/in/itc-royal-bengal-a-luxury-collection-kolkata.en-gb.html
Kolkata,The Westin Kolkata Rajarhat,"New Town, Kolkata","₹ 33,596",33596,Scored 8.4 8.4 Very good 982 reviews,8484982.0,https://www.booking.comhttps://www.booking.com/hotel/in/the-westin-kolkata-rajarhat.en-gb.html
Kolkata,Peerless Hotel Kolkata,Kolkata,"₹ 30,740",30740,Scored 7.4 7.4 Good 757 reviews,7474757.0,https://www.booking.comhttps://www.booking.com/hotel/in/the-peerless-inn.en-gb.html
Kolkata,Swarn Hotel,Kolkata,"₹ 13,525",13525,Scored 8.6 8.6 Fabulous 161 reviews,8686161.0,https://www.booking.comhttps://www.booking.com/hotel/in/swarn-kolkata.en-gb.html
Kolkata,"ITC Sonar, a Luxury Collection Hotel, Kolkata",Kolkata,"₹ 55,000",55000,Scored 8.8 8.8 Fabulous 594 reviews,8888594.0,https://www.booking.comhttps://www.booking.com/hotel/in/itc-sonar-kolkata.en-gb.html
Kolkata,ibis Kolkata Rajarhat - An Accor Brand,"New Town, Kolkata","₹ 16,650",16650,"Scored 7.3 7.3 Good 1,346 reviews",73731346.0,https://www.booking.comhttps://www.booking.com/hotel/in/ibis-kolkata-rajarhat.en-gb.html
Kolkata,Novotel Kolkata Hotel and Residences,"New Town, Kolkata","₹ 33,240",33240,"Scored 8.4 8.4 Very good 1,352 reviews",84841352.0,https://www.booking.comhttps://www.booking.com/hotel/in/novotel-kolkata.en-gb.html
Kolkata,Hyatt Centric Ballygunge Kolkata,"Ballygunge, Kolkata (Ballygunge)","₹ 42,552",42552,Scored 8.9 8.9 Fabulous 434 reviews,8989434.0,https://www.booking.comhttps://www.booking.com/hotel/in/hyatt-centric-ballygunge-kolkata.en-gb.html
Kolkata,Hyatt Regency Kolkata,"Salt Lake, Kolkata (Salt Lake)","₹ 39,780",39780,"Scored 8.3 8.3 Very good 1,402 reviews",83831402.0,https://www.booking.comhttps://www.booking.com/hotel/in/hyatt-regency.en-gb.html
Kolkata,Holiday Inn Kolkata Airport by IHG,"New Town, Kolkata","₹ 22,846",22846,Scored 7.7 7.7 Good 804 reviews,7777804.0,https://www.booking.comhttps://www.booking.com/hotel/in/holiday-inn-kolkata-airport.en-gb.html
Kolkata,LYNQ AERO,"Salt Lake, Kolkata (Salt Lake)","₹ 15,832",15832,Scored 7.5 7.5 Good 234 reviews,7575234.0,https://www.booking.comhttps://www.booking.com/hotel/in/lynq-aero.en-gb.html
Kolkata,The Sonnet Kolkata,"Salt Lake, Kolkata (Salt Lake)","₹ 28,625",28625,Scored 7.6 7.6 Good 302 reviews,7676302.0,https://www.booking.comhttps://www.booking.com/hotel/in/the-sonnet.en-gb.html
Kolkata,Taj Bengal,Kolkata,"₹ 71,100",71100,Scored 8.6 8.6 Fabulous 593 reviews,8686593.0,https://www.booking.comhttps://www.booking.com/hotel/in/taj-bengal.en-gb.html
Kolkata,Holiday Inn Express Kolkata New Town by IHG,"New Town, Kolkata","₹ 24,631",24631,Scored 7.8 7.8 Good 113 reviews,7878113.0,https://www.booking.comhttps://www.booking.com/hotel/in/holiday-inn-express-kolkata-new-town-an-ihg.en-gb.html
Kolkata,"Taj City Centre New Town, Kolkata","New Town, Kolkata","₹ 41,760",41760,"Scored 9.0 9.0 Superb 1,506 reviews",90901506.0,https://www.booking.comhttps://www.booking.com/hotel/in/taj-city-centre-new-town-kolkata.en-gb.html
